created_at,id,name,text,user_id,screen_name,location
,,,,,,
Thu Feb 21 19:50:34 +0000 2019,1.09867E+18,Fat Apollo,"rt : new version of the  fundraiser list ... 
over 35 spots so far, tell me what i’m missing.

…",33568931,realfatapollo,"Dartmouth, Nova Scotia"
,,,,,,
Thu Feb 21 19:50:34 +0000 2019,1.09867E+18,Explore Halifax,"rt : new version of the  fundraiser list ... 
over 35 spots so far, tell me what i’m missing.

…",8.11681E+17,ExploreHalifax,
,,,,,,
Thu Feb 21 19:50:46 +0000 2019,1.09867E+18,L Forgues,rt : incendie à halifax: une vigile pour pleurer les sept jeunes victimes  ,1384711458,seugrof,"Québec, Québec"
,,,,,,
Thu Feb 21 19:50:59 +0000 2019,1.09867E+18,Gaell,élan de solidarité envers les enfants syriens morts dans un incendie à halifax  ceci est plu… ,82907556,GaellM,Canada
,,,,,,
Thu Feb 21 19:51:30 +0000 2019,1.09867E+18,Pompier Actu, : la ésence de plusieurs détecteurs de fumées n'aura pas permis de  les . ,8.91407E+17,PompierActu,
,,,,,,
Thu Feb 21 19:52:52 +0000 2019,1.09867E+18,Kay,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",9.89272E+17,Kay36617141,
,,,,,,
Thu Feb 21 19:53:01 +0000 2019,1.09867E+18,Joni McLachlan,rt : prime minister justin trudeau announces an investment in halifax to reduce congestion and improve road safety: …,399447703,JoniMcLachlan,"Newfoundland, Canada "
,,,,,,
Thu Feb 21 19:53:06 +0000 2019,1.09867E+18,Yvonne Fortin,"rt : in times of tragedy, canadians are there for each other. 
",275164696,yvonne4tn,
,,,,,,
Thu Feb 21 19:53:13 +0000 2019,1.09867E+18,Joebacca Joe," damn no halifax, ns",9.76228E+17,JoebaccaJoe,"Nova Scotia, Canada"
,,,,,,
Thu Feb 21 19:53:23 +0000 2019,1.09867E+18,jill saulnier,my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world… ,378904552,jill_saulnier,
,,,,,,
Thu Feb 21 19:53:50 +0000 2019,1.09867E+18,Ken Johnston,"rt : in times of tragedy, canadians are there for each other. 
",709304733,johnstonkm66,
,,,,,,
Thu Feb 21 19:53:59 +0000 2019,1.09867E+18,MUN_asc,rt _dbc: peter evander mckerrow emerged as one of the most active and respected black secular leaders of the last quarter of the 19th c…,4914902019,MUN_asc,"St. John's, NL"
,,,,,,
Thu Feb 21 19:54:32 +0000 2019,1.09867E+18,Cara Prud'homme,"rt : unit 508, 5570 heatherwood ct     $224,900      mls®
this spacious, well maintained 3 bedroom, 2 bath unit features over…",34281312,CaraPrudhomme,Canada
,,,,,,
Thu Feb 21 19:54:36 +0000 2019,1.09867E+18,Shaun Michael Samaro,rt : prime minister justin trudeau announces an investment in halifax to reduce congestion and improve road safety: …,195166147,shaun_qualped,Canada
,,,,,,
Thu Feb 21 19:54:58 +0000 2019,1.09867E+18,JACKSON,"rt : a syrian family from raqqa fled to canada to escape the war. 

all 7 of the children just died in a house fire. 
 https:/…",730857872,the_Darkness_AM,world
,,,,,,
Thu Feb 21 19:55:05 +0000 2019,1.09867E+18,Megan Bozek,rt _saulnier: my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world http…,133559471,meganebozek,
,,,,,,
Thu Feb 21 19:55:30 +0000 2019,1.09867E+18,Heather GD,"rt : via  travel to halifax in nova scotia, canada:     ",26052862,greenwooddavis,Toronto
,,,,,,
Thu Feb 21 19:56:22 +0000 2019,1.09867E+18,#TheFingerPrints,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",577383147,LRiczu,Alberta
,,,,,,
Thu Feb 21 19:56:30 +0000 2019,1.09867E+18,Ejump Ali,"rt : in times of tragedy, canadians are there for each other. 
",9.98557E+17,ejump_ali,"Johor Bahru, Johor"
,,,,,,
Thu Feb 21 19:56:56 +0000 2019,1.09867E+18,Yuk Yuk's Halifax,"thursday tickets at halifax yuk yuk's are only $5 for anyone with a valid canadian military or student id!!
•
call… ",348035720,HalifaxYukYuks,"Halifax, NS"
,,,,,,
Thu Feb 21 19:57:02 +0000 2019,1.09867E+18,Alt,yuo would think having lit candles would be in poor taste,1.05897E+18,Vietlolicong,Canada 
,,,,,,
Thu Feb 21 19:57:03 +0000 2019,1.09867E+18,Elizabeth Moore,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",8.26255E+17,onemooreliz,Canada
,,,,,,
Thu Feb 21 19:57:10 +0000 2019,1.09867E+18,Michael F. Lopez,rt _saulnier: my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world http…,2599342730,OOSMuppet,"Plainsboro, NJ"
,,,,,,
Thu Feb 21 19:57:41 +0000 2019,1.09867E+18,James Covey FC,"rt : after 77 years, bambino returns to the wanderers ground. 

no, we don't mean babe ruth, we mean il bambino, …",1027447122,ASCovey,"Halifax, Canada"
,,,,,,
Thu Feb 21 19:57:51 +0000 2019,1.09867E+18,Janice Ierulli,"rt : in times of tragedy, canadians are there for each other. 
",501350097,JaniceIerulli,Toronto
,,,,,,
Thu Feb 21 19:57:52 +0000 2019,1.09867E+18,NSCC News,"rt : nscc alumni had the pleasure of visiting  today. the event recognized the work of halifax water, under the…",87498563,NSCCNews,Nova Scotia
,,,,,,
Thu Feb 21 19:57:56 +0000 2019,1.09867E+18,Liz,"rt : in times of tragedy, canadians are there for each other. 
",1130028805,LizSoylatte12,
,,,,,,
Thu Feb 21 19:58:02 +0000 2019,1.09867E+18,Emma Robar,"this is why canada is so important and the u.s is so irrelevant. canadians raise money for people who need it, mean… ",7.94371E+17,emmarobar_99,"South Carolina, USA"
,,,,,,
Thu Feb 21 19:59:03 +0000 2019,1.09867E+18,TMJ-NSC Jobs,we're hiring! read about our latest job opening here: bilingual patient support solutions specialist -… ,40960802,tmj_nsc_jobs,Nova Scotia
,,,,,,
Thu Feb 21 19:59:15 +0000 2019,1.09867E+18,Chris Alexander,rt _dbc: peter evander mckerrow emerged as one of the most active and respected black secular leaders of the last quarter of the 19th c…,76918775,calxandr,"Ajax, Canada"
,,,,,,
Thu Feb 21 19:59:20 +0000 2019,1.09867E+18,Rob Groom,"rt : very difficult and emotional debriefing yesterday. tough for all, but needed.  it’s incredible how taking the time to talk ab…",245854696,RGMns,Canada
,,,,,,
Thu Feb 21 19:59:29 +0000 2019,1.09867E+18,The Stopped Clock,"rt : studies suggest ""we’ve wiped out 60% of mammals, fish, birds and reptiles since 1970 ... as frightening as that is, the ra…",73123998,TheStoppedClock,The Eye of the Storm
,,,,,,
Thu Feb 21 19:59:42 +0000 2019,1.09867E+18,shahla Saha Imani,bless their hearts,1.09351E+18,ImaniSaha,
,,,,,,
Thu Feb 21 20:00:01 +0000 2019,1.09867E+18,Halifax Bloggers,"here's one peculiarity that stephen archibald has noticed in halifax architecture, that you may have noticed too. b… ",1015647942,halifaxbloggers,"Halifax, Nova Scotia/K’jipuktuk"
,,,,,,
Thu Feb 21 20:00:03 +0000 2019,1.09867E+18,Halifax,"_joe_roberts hi, i'm kc. thanks for getting in touch. you can close your account by calling us on 0345 944 4555,… ",194049387,AskHalifaxBank,
,,,,,,
Thu Feb 21 20:00:03 +0000 2019,1.09867E+18,Cole Hbr Wx - EW3446,"wnd ne 7 km, max 31.5 km at 14:13, dry, t -5.3c, chill -10c, h -5.2c, l -10.9c, rn24h 0.0 mm, dp -6.6c, hum 91%… ",1544389514,ColeHbrNSwx,Cole Harbour NS Canada
,,,,,,
Thu Feb 21 20:00:10 +0000 2019,1.09867E+18,Freedom Studios,proper thrilled at this news. can’t wait to see this show by  artist (and our own )… ,46616483,Freedom_Studios,Bradford
,,,,,,
Thu Feb 21 20:00:10 +0000 2019,1.09867E+18,Elly Laberge,rt : a donation bin will be set up at this saturday's show at  for the family who lost 7 children in halifax. …,517920027,EllyLaberge,Ottawa/Gatineau
,,,,,,
Thu Feb 21 20:00:41 +0000 2019,1.09867E+18,Halifax Cinema,"opening: friend of halifax  returns as hiccup in how to train your dragon: the hidden world,… ",4220087603,HalifaxCinema,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:00:42 +0000 2019,1.09867E+18,Mike Auffrey,"rt : in times of tragedy, canadians are there for each other. 
",85808955,eastman3,Moncton
,,,,,,
Thu Feb 21 20:00:51 +0000 2019,1.09867E+18,Robert Snell,  so are the provincial levels closer to $200k? i’ve only ever done comparisons of cities acr… ,14092606,robertsnell,On the go. UK or Canada.
,,,,,,
Thu Feb 21 20:00:56 +0000 2019,1.09867E+18,Ejump Ali,"rt : dans les moments tragiques, les canadiens sont là les uns pour les autres. 
",9.98557E+17,ejump_ali,"Johor Bahru, Johor"
,,,,,,
Thu Feb 21 20:01:00 +0000 2019,1.09867E+18,100+WomenHalifax,"only 2 weeks until our next meeting on march 5! see here for info: 

if you're not a member… ",996049638,100WomenHalifax,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:01:06 +0000 2019,1.09867E+18,EvaMarieJo,"rt : studies suggest ""we’ve wiped out 60% of mammals, fish, birds and reptiles since 1970 ... as frightening as that is, the ra…",9.93487E+17,BerniqMarti1,
,,,,,,
Thu Feb 21 20:01:15 +0000 2019,1.09867E+18,Toronto Splash,rt : he's trying to bring them into canada.  ,3090760363,416splash,
,,,,,,
Thu Feb 21 20:01:16 +0000 2019,1.09867E+18,Canadian Anti-Hate Network,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",9.71497E+17,antihateca,"Toronto, Ontario"
,,,,,,
Thu Feb 21 20:01:31 +0000 2019,1.09867E+18,Peter Spurway,rt : even in the snow there is a lineup at  today all profits go to the   …,70935466,PeterSpurwayHfx,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:01:48 +0000 2019,1.09867E+18,Billy Beals,"rt : many people have been affected by the tragic house fire this week in halifax. an expert has given me this list, which has…",1061773860,billy_beals,
,,,,,,
Thu Feb 21 20:01:49 +0000 2019,1.09867E+18,Raissa Tetanish, halifax paper hearts also has a letter writing campaign going. ,1135160064,RTetanish,
,,,,,,
Thu Feb 21 20:02:15 +0000 2019,1.09867E+18,NewsInn,imam speaks to mother of 7  who in halifax house    ,3558044462,NewsInnOfficial,
,,,,,,
Thu Feb 21 20:02:26 +0000 2019,1.09867E+18,William Scott Scherk,"rt : a syrian family from raqqa fled to canada to escape the war. 

all 7 of the children just died in a house fire. 
 https:/…",26924407,wsscherk,"Tzeachten, BC"
,,,,,,
Thu Feb 21 20:02:30 +0000 2019,1.09867E+18,David Villeneuve,"rt : les commentaires racistes, haineux, violents suite à l’incendie où des syriens ont perdu la vie à halifax.  ceux qui les on…",400245982,Villeneuve_D,Québec Québec
,,,,,,
Thu Feb 21 20:02:41 +0000 2019,1.09867E+18,Martie,"rt :  district  seeks public's assistance locating
missing man   …",392406700,marelllan,
,,,,,,
Thu Feb 21 20:02:51 +0000 2019,1.09867E+18,Eilish Bonang,"it's cold out there  , do what you can to stay out of the storm",422952742,eilishbonang,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:02:56 +0000 2019,1.09867E+18,Ellie Black,rt _saulnier: my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world http…,444296213,EllieBlack_,"Nova Scotia, Canada."
,,,,,,
Thu Feb 21 20:02:59 +0000 2019,1.09867E+18,MichyMoo,rt : sobeys is doing something really cool in all their nova scotia stores. ,26622384,skivels,"Dartmouth, Nova Scotia"
,,,,,,
Thu Feb 21 20:03:11 +0000 2019,1.09867E+18,Halifax Weather,4pm: light snow -5.2c - feels: -12c / 10.4f] -  - wind: e 21km gusts to 31km - barometer… ,22044270,wxHALIFAX,
,,,,,,
Thu Feb 21 20:03:34 +0000 2019,1.09867E+18,Simon Greenhill,"so with widnes postponing their fixture against sheffield this weekend, rumours are rife that they are about to go… ",126270006,si_greenhill,"London, England"
,,,,,,
Thu Feb 21 20:04:12 +0000 2019,1.09867E+18,Elizabeth McSheffrey,"a 15-year-old male has been released from custody, but is charged with assault with a weapon, uttering threats and… ",258505731,emcsheff,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:04:35 +0000 2019,1.09867E+18,Virgin Radio Halifax,kat: this is amazing halifax!!!,22000509,VirginRadioHali,1-902-420-1013
,,,,,,
Thu Feb 21 20:04:41 +0000 2019,1.09867E+18,PSChamber,port orange south daytona chamber of commerce members doing good for one another! launch federal credit union donat… ,4204889441,POSDChamber,"Port Orange, FL"
,,,,,,
Thu Feb 21 20:04:54 +0000 2019,1.09867E+18,Sau,i’m devastated. ,622718974,SauSsun,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:04:57 +0000 2019,1.09867E+18,Halifax R.L.F.C | FAX1 Supporters Club,"rt :  this sunday  

featherstone rovers vs halifax rlfc

@ the ld nutrition stadium 

your club needs you  …",134055567,HalifaxRLFCFAX1,"Halifax, England"
,,,,,,
Thu Feb 21 20:05:06 +0000 2019,1.09867E+18,robert devet,poor working conditions? your rights violated at work? a new organization in halifax offers support if you have now… ,855421226,DevetRobert,"Upper Sackville, Nova Scotia"
,,,,,,
Thu Feb 21 20:05:13 +0000 2019,1.09868E+18,Ejump Ali,"rt : there is a lot of love here.
our hearts go out to the barho family and their loved ones. 
  …",9.98557E+17,ejump_ali,"Johor Bahru, Johor"
,,,,,,
Thu Feb 21 20:05:16 +0000 2019,1.09868E+18,john west, what name do i use to send a donation? is it yours or halifax manchester. sorry to ask but i want… ,2899829218,johnwest279,
,,,,,,
Thu Feb 21 20:05:22 +0000 2019,1.09868E+18,Reborn Textiles,  looking to work with organisations in the north west of england’s with either our one off fundraising… ,1.08411E+18,reborntextiles1,"Rochdale, Greater, Manchester"
,,,,,,
Thu Feb 21 20:05:44 +0000 2019,1.09868E+18,Dr Sue Dojeiji,well done !!! so very proud of the work that you’re doing in .,9.24726E+17,DrSueDojeiji,"Ottawa, Ontario"
,,,,,,
Thu Feb 21 20:05:45 +0000 2019,1.09868E+18,"...and to a lesser extent, Andrew Whalen",rt : tva nouvelles deletes a facebook post about a fire in halifax that killed seven syrian refugee children because it couldn’t h…,50717133,AskDrProblems,NFLD
,,,,,,
Thu Feb 21 20:05:50 +0000 2019,1.09868E+18,Arif Kazmi,"rt _92: afsos hai,we are not a nation, we are only gathering of animals  ",7.74715E+17,arif_kazmi11,
,,,,,,
Thu Feb 21 20:05:55 +0000 2019,1.09868E+18,.," yeah i watched beau in the q a lot when he came to halifax. really good. 

with saying that, if you get… ",1273577364,Snizzahh,
,,,,,,
Thu Feb 21 20:06:03 +0000 2019,1.09868E+18,Nova Scotia Advocate,poor working conditions? your rights violated at work? a new organization in halifax offers support if you have now… ,7.69205E+17,ns_advocate,
,,,,,,
Thu Feb 21 20:06:15 +0000 2019,1.09868E+18,Mrs Lauren Altesse,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",2190743918,makegoodsoup,lunatic asylum
,,,,,,
Thu Feb 21 20:06:32 +0000 2019,1.09868E+18,Live Traffic - M60, j24 anti-clockwise exit (huddersfield / halifax) - broken down vehicle - full details at… ,799080067,Traffic_M60,"M60 Motorway, UK"
,,,,,,
Thu Feb 21 20:07:21 +0000 2019,1.09868E+18,Rhonda Barrett,"'merry matisse' 6x6 newsprint on canvas currently available at art 1274 hollis, halifax

… ",27924839,Flowerofthelily,Halifax
,,,,,,
Thu Feb 21 20:07:59 +0000 2019,1.09868E+18,Mr. Ken Jennings,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",4855205338,Ken_Jennings1,Bit of a Nomad
,,,,,,
Thu Feb 21 20:08:42 +0000 2019,1.09868E+18,NNorma,rt : house justice committee investigating the snc-lavalin affair expected to meet thursday () and a halifax…,4326463994,NNorma192,
,,,,,,
Thu Feb 21 20:08:46 +0000 2019,1.09868E+18,Northern Fail,"recent northern delayed departures:
- from thornaby  6 mins late
- from orrell  6 mins late
- from poulton-… ",9.01844E+17,NorthernDesist,Diag-on-Apathy
,,,,,,
Thu Feb 21 20:09:12 +0000 2019,1.09868E+18,fatma,"rt : in times of tragedy, canadians are there for each other. 
",48192141,loulou801,
,,,,,,
Thu Feb 21 20:09:52 +0000 2019,1.09868E+18,dustin100@live.ca,"rt : in times of tragedy, canadians are there for each other. 
",9.43009E+17,dustin100livec1,"Winnipeg, Manitoba"
,,,,,,
Thu Feb 21 20:10:07 +0000 2019,1.09868E+18,dustin100@live.ca,"rt : dans les moments tragiques, les canadiens sont là les uns pour les autres. 
",9.43009E+17,dustin100livec1,"Winnipeg, Manitoba"
,,,,,,
Thu Feb 21 20:10:06 +0000 2019,1.09868E+18,Loto Atlantique (19 ans+),"voilà, c’est tout! merci à toutes les personnes qui ont participé à la célébration d’inauguration de nos nouveaux b… ",9.54358E+17,LotoAtlantique,Canada atlantique
,,,,,,
Thu Feb 21 20:10:07 +0000 2019,1.09868E+18,Atlantic Lottery,that’s a wrap! thanks to everyone who dropped by our grand opening event today in halifax.  ,29183717,AL_Lottery,Atlantic Canada
,,,,,,
Thu Feb 21 20:10:30 +0000 2019,1.09868E+18,PRIMAL kitchen • bar,"yes, we are open tonight. forget the  and have dinner with us!  is on now 4-6pm! 
… ",1873082306,PRIMALHFX,"1463 Brenton Street, Halifax"
,,,,,,
Thu Feb 21 20:10:58 +0000 2019,1.09868E+18,John Barss,"rt : many people have been affected by the tragic house fire this week in halifax. an expert has given me this list, which has…",8.01286E+17,BarssJohn,Canada
,,,,,,
Thu Feb 21 20:11:16 +0000 2019,1.09868E+18,T. Craig Nelson,rt _saulnier: my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world http…,320442823,Tomsac9,"Buffalo, NY"
,,,,,,
Thu Feb 21 20:11:45 +0000 2019,1.09868E+18,Sau,"rt : halifax is hurting from an immeasurable loss of life today following a house fire in spryfield. 

they arrived as refu…",622718974,SauSsun,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:11:56 +0000 2019,1.09868E+18,Sandra Abma,rt : a donation bin will be set up at this saturday's show at  for the family who lost 7 children in halifax. …,90931180,abmacbc,sandra.abma@cbc.ca
,,,,,,
Thu Feb 21 20:12:03 +0000 2019,1.09868E+18,Shanifa Nasser,"rt : lindsay souvannarath spoke publicly for the first time, giving us a deeper glimpse into the online radicalization which…",220236101,shanifanasser,Toronto
,,,,,,
Thu Feb 21 20:12:07 +0000 2019,1.09868E+18,TheWholeTruthXX,rt _advocate: poor working conditions? your rights violated at work? a new organization in halifax offers support if you have nowhere to…,366800490,TheWholeTruthXX,"Halifax, Nova Scotia's Own."
,,,,,,
Thu Feb 21 20:12:37 +0000 2019,1.09868E+18,Caro Paquin,,276231444,caropaquin80,"Montréal, Québec"
,,,,,,
Thu Feb 21 20:13:01 +0000 2019,1.09868E+18,John McPhee,rt : my workshop on wide-field astrophotography at viewpoint gallery in halifax is going ahead tonight at 7:00 pm. details: h…,37793879,HaliJohnMcPhee,Halifax
,,,,,,
Thu Feb 21 20:13:04 +0000 2019,1.09868E+18,Harmon Moon,"rt : in times of tragedy, canadians are there for each other. 
",1161082088,HarmonMoon,
,,,,,,
Thu Feb 21 20:13:12 +0000 2019,1.09868E+18,Wall King Goat,"emergencies are so hot right now. 

definitely do, we should all call for an emergency wall...
i am an emergency wa… ",1.09573E+18,WallKingGoat1,
,,,,,,
Thu Feb 21 20:13:34 +0000 2019,1.09868E+18,Unsung Collective,rt : it's amazing to be involved with such an important production. we've loved collaborating with you and are honoured tha…,8.41746E+17,unsung_women,"Leeds, England"
,,,,,,
Thu Feb 21 20:13:44 +0000 2019,1.09868E+18,Darren Carr,rt _college: congratulations to the year 5 and year 6 dance groups! they have qualified for the regional primary competition of the…,197454981,TheRealDarrenC,All over the World
,,,,,,
Thu Feb 21 20:14:02 +0000 2019,1.09868E+18,Lyne,"halifax, i just experienced something rare in my 25+ years of commuting. on my way home everyone was driving the ap… ",472396127,lynesworld,
,,,,,,
Thu Feb 21 20:14:33 +0000 2019,1.09868E+18,Miss Tammy,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",267331036,mack3636,"Strathcona County, Alberta"
,,,,,,
Thu Feb 21 20:14:44 +0000 2019,1.09868E+18,"Andy Fillmore, MP",rt :  halifax paper hearts also has a letter writing campaign going. ,158458133,AndyFillmoreHFX,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:15:04 +0000 2019,1.09868E+18,Cole Hbr Wx - EW3446,"wnd sse 8 km, max 31.5 km at 14:13, dry, t -5.4c, chill -9c, h -5.2c, l -10.9c, rn24h 0.0 mm, dp -6.6c, hum 91%… ",1544389514,ColeHbrNSwx,Cole Harbour NS Canada
,,,,,,
Thu Feb 21 20:15:08 +0000 2019,1.09868E+18,Mishka Alarcon,applications are now closed for _canada's  vc pitch day. we received 140 applications - 18% increase fr… ,1061076318,MishkaAlarcon,"Toronto, Ontario"
,,,,,,
Thu Feb 21 20:15:08 +0000 2019,1.09868E+18,Mary Ann Rose,rt : thanks  for making it easier to find the local businesses supporting  please check it out and sh…,3041047360,rosedmm_ann,
,,,,,,
Thu Feb 21 20:15:10 +0000 2019,1.09868E+18,CTV News,trudeau announces up to $86.5 million for halifax expressway  ,203123011,CTVNews,
,,,,,,
Thu Feb 21 20:15:39 +0000 2019,1.09868E+18,Eli F,"rt : in times of tragedy, canadians are there for each other. 
",153186357,bebechav,USA
,,,,,,
Thu Feb 21 20:15:45 +0000 2019,1.09868E+18,Meaghan McLeod,have fun beautiful.,1.0221E+18,MeaghanMcLeod4,"Moncton, NB"
,,,,,,
Thu Feb 21 20:15:55 +0000 2019,1.09868E+18,Halifax Fire News,"4:15pm 4 engine, 3 engine, 3 aerial (halifax) paged for a fire alarm activation",4159788513,HRMFireNews,
,,,,,,
Thu Feb 21 20:15:58 +0000 2019,1.09868E+18,Three Worlds,"rt : a syrian family from raqqa fled to canada to escape the war. 

all 7 of the children just died in a house fire. 
 https:/…",270812394,3WCHOG,
,,,,,,
Thu Feb 21 20:16:00 +0000 2019,1.09868E+18,Andrew Richardson,rt : trudeau announces up to $86.5 million for halifax expressway  ,161018089,andrew_wr,Ontario
,,,,,,
Thu Feb 21 20:16:02 +0000 2019,1.09868E+18,#TheFingerPrints,rt : the hiding needs to come to an end. trudeau needs to be a man like harper was and waive privilege. not to mention if noth…,577383147,LRiczu,Alberta
,,,,,,
Thu Feb 21 20:16:01 +0000 2019,1.09868E+18,Ewald Vincent,"rt : a syrian family from raqqa fled to canada to escape the war. 

all 7 of the children just died in a house fire. 
 https:/…",3351346877,EwaldVincent,
,,,,,,
Thu Feb 21 20:16:02 +0000 2019,1.09868E+18,HHB," - dartmouth to halifax (activity): traffic conditions, fair visibility, dartmouth bound heavy volumes… ",104231486,HHBridges,"Halifax, Nova Scotia, Canada"
,,,,,,
Thu Feb 21 20:16:05 +0000 2019,1.09868E+18,Trident News,"rt : cfb halifax is reverting to essential services at 1400hrs

as a result of the current and impending snowfall today, the act…",95709395,Trident_News,"Halifax, NS"
,,,,,,
Thu Feb 21 20:16:10 +0000 2019,1.09868E+18,Stephen A Harding,"rt : the sackville-bedford-burnside connector will extend highway 107, build a high-speed bypass, and connect highways 101, 1…",32422835,hardingcan,"Nova Scotia, Canada"
,,,,,,
Thu Feb 21 20:16:10 +0000 2019,1.09868E+18,al mcfarlane,"today at 3:15pm i will be going live with founder and ceo of black women’s health alliance, kenya mcknight ahad. a… ",25802912,amcfarlane,"Minneapolis, Minnesota"
,,,,,,
Thu Feb 21 20:16:14 +0000 2019,1.09868E+18,Karen," oh look more vote buying, where was this announcement 3 years ago? we know the suckers in halifax will fal… ",1.09767E+18,Karen59919805,Calgary
,,,,,,
Thu Feb 21 20:16:25 +0000 2019,1.09868E+18,Sadia,"rt : in times of tragedy, canadians are there for each other. 
",1.08613E+18,sadiak_,
,,,,,,
Thu Feb 21 20:16:45 +0000 2019,1.09868E+18,Jordan Skowronek,why can't we get stuff like this in manitoba? trudeau announced $2 million for a garage when he was here. lol,2906365794,jtskowronek,Jetsland
,,,,,,
Thu Feb 21 20:17:01 +0000 2019,1.09868E+18,Kate Watson,"rt : days like this, i'm especially grateful  is documenting all this history for future  generations. https://…",604557552,DartmouthKate,"Dartmouth, Nova Scotia"
,,,,,,
Thu Feb 21 20:17:13 +0000 2019,1.09868E+18,BBI,"bbi director of entrepreneurship, emma beukema, will be discussing community development at  conference… ",199319930,BlackBusinessNS,"Halifax, Nova Scotia"
,,,,,,
Thu Feb 21 20:17:13 +0000 2019,1.09868E+18,John Pratt,rt _advocate: news release: extinction rebellion shuts down multiple intersections in downtown    …,172081908,Jackthelad1947,"Cairns, Queensland"
,,,,,,
Thu Feb 21 20:17:14 +0000 2019,1.09868E+18,Julia Kontak,rt :  of  for her science communication skills and ambitions!  check out this great opp…,2266952258,JuliaKontak,"Halifax, NS"
,,,,,,
Thu Feb 21 20:17:15 +0000 2019,1.09868E+18,TheHousedPodcaster,"a member of the lords can be prime minister and asked to form a government...
lord halifax... he was expected to be… ",472475366,DomesticSchizo,"London, England"
,,,,,,
Thu Feb 21 20:17:26 +0000 2019,1.09868E+18,Robin Tuddenham,great profile of one of our key partners   part of our  leadership board &amp; dri… ,27479955,robintuddenham,Yorkshire
,,,,,,
Thu Feb 21 20:17:38 +0000 2019,1.09868E+18,Emma Martin,rt _saulnier: my heart is so sad for this family. this go fund me continues to grow with outpouring support from across the world http…,252596306,emmartin13,
,,,,,,
Thu Feb 21 20:17:42 +0000 2019,1.09868E+18,Michele Galante,"rt : when the polls in atlantic canada tell trudeau he’s going to lose some 15 seats, this is his response. …",7.9059E+17,colgal46,
,,,,,,
Thu Feb 21 20:17:47 +0000 2019,1.09868E+18,RiverToSea!,rt : pm joins hundreds in halifax square to remember 7 refugee children lost in fire ,2366558503,FrizzOne2,"Montréal, Québec"
,,,,,,
Thu Feb 21 20:18:02 +0000 2019,1.09868E+18,Trevor Holness,applications are now closed for _canada's  vc pitch day. we received 140 applications - 18% increase fr… ,8.75714E+17,trevor_bdoclean,Burlington
,,,,,,
Thu Feb 21 20:18:06 +0000 2019,1.09868E+18,Mashariah,not the start i was expecting from this chelsea team. same old ideas. even halifax fc can see our moves from a mile… ,34884981,Mashariah,"PBO, LON, NBO"
,,,,,,
Thu Feb 21 20:18:17 +0000 2019,1.09868E+18,Adam Mott,rt : trudeau announces up to $86.5 million for halifax expressway  ,1.08055E+18,MottFree,
,,,,,,
Thu Feb 21 20:18:28 +0000 2019,1.09868E+18,Susanne,"rt : ""now, the family needs us more than ever."" syrian refugee chocolatier  tells  about why he's donatin…",2201731621,susannedrover,
,,,,,,
Thu Feb 21 20:18:33 +0000 2019,1.09868E+18,Halifax Health Jobs,"join the halifax health team! see our latest job opening here:   , fl",3002421482,WorkatHalifax,"Daytona Beach, Florida"
,,,,,,
Thu Feb 21 20:18:53 +0000 2019,1.09868E+18,vradrian,rt : pm joins hundreds in halifax square to remember 7 refugee children lost in fire ,258673327,vradrian99,
,,,,,,
Thu Feb 21 20:18:58 +0000 2019,1.09868E+18,Yazan.Abdalwali,"rt : words fail when children are taken from us too soon, especially in circumstances like this. my heart goes out to the sur…",1.09092E+18,yazanabdalwali,"Vaud, Suisse"
,,,,,,
Thu Feb 21 20:19:01 +0000 2019,1.09868E+18,Bowie Come Back,"rt : in times of tragedy, canadians are there for each other. 
",362318646,BowieComeBack,
,,,,,,
Thu Feb 21 20:19:02 +0000 2019,1.09868E+18,Yazan.Abdalwali,"rt : les mots nous manquent lorsque des enfants nous sont enlevés trop tôt, surtout dans des circonstances comme celles-là. j…",1.09092E+18,yazanabdalwali,"Vaud, Suisse"
,,,,,,
